concept_id,excluded,descendants,mapped
4022076,FALSE,FALSE,FALSE
4022523,FALSE,FALSE,FALSE
4052962,FALSE,TRUE,FALSE
40299189,FALSE,TRUE,FALSE
45877743,FALSE,TRUE,FALSE
