concept_id,excluded,descendants,mapped
374034,FALSE,TRUE,FALSE
375545,FALSE,TRUE,FALSE
375545,FALSE,TRUE,FALSE
379820,TRUE,TRUE,FALSE
435262,FALSE,TRUE,FALSE
437541,FALSE,TRUE,FALSE
4023310,FALSE,TRUE,FALSE
4079185,TRUE,TRUE,FALSE
4081307,TRUE,TRUE,FALSE
4124127,TRUE,TRUE,FALSE
4265433,FALSE,TRUE,FALSE
4265433,FALSE,TRUE,FALSE
4334259,FALSE,TRUE,FALSE
40305578,FALSE,TRUE,FALSE
42872584,FALSE,TRUE,FALSE
44790749,TRUE,FALSE,FALSE
44797518,FALSE,TRUE,FALSE
