concept_id,excluded,descendants,mapped
442560,FALSE,TRUE,FALSE
4001142,FALSE,TRUE,FALSE
4001458,FALSE,TRUE,FALSE
4013613,FALSE,TRUE,FALSE
4015350,FALSE,TRUE,FALSE
4050747,FALSE,TRUE,FALSE
4053828,FALSE,TRUE,FALSE
4129393,FALSE,TRUE,FALSE
4142905,FALSE,TRUE,FALSE
4174520,FALSE,TRUE,FALSE
4222001,FALSE,TRUE,FALSE
4278672,FALSE,TRUE,FALSE
4302740,FALSE,TRUE,FALSE
4344386,FALSE,TRUE,FALSE
40480160,FALSE,TRUE,FALSE
44791986,FALSE,TRUE,FALSE
